50000, 1.167
100000, 0.939
150000, 1.037
200000, 1.205
250000, 1.589
300000, 1.444
350000, 1.142
400000, 1.107
450000, 1.185
500000, 0.868
550000, 1.073
600000, 1.075
650000, 1.218
700000, 1.079
750000, 1.166
800000, 1.075
850000, 1.189
