gamesPlayed,averageTDError,weightDelta
85000, 0.036842767, 0.31946397
86000, 0.037633363, 0.20174108
87000, 0.03709947, 0.40090936
88000, 0.03799424, 0.15323725
89000, 0.038112085, 0.26359162
90000, 0.037680935, 0.32698455
91000, 0.03691205, 1.5419009
92000, 0.035651386, 0.52023923
93000, 0.03693538, 0.99561995
94000, 0.036984526, 0.46820462
95000, 0.035884764, 0.2691895
96000, 0.037485264, 1.0783223
97000, 0.037231497, 0.36829108
98000, 0.03862063, 0.22214244
99000, 0.03763179, 0.7063923
100000, 0.037745386, 0.21621478
101000, 0.037496895, 0.23158406
102000, 0.037213154, 0.23435871
103000, 0.0371817, 0.5188372
104000, 0.03686191, 0.5036058
105000, 0.037364822, 0.17411138
106000, 0.03691727, 0.6127273
107000, 0.035174455, 0.38599652
108000, 0.03430365, 0.24706657
109000, 0.03315909, 0.31050164
110000, 0.033049107, 0.6424326
111000, 0.035316307, 0.6345714
112000, 0.036056675, 0.6426161
113000, 0.034328666, 1.0087326
114000, 0.03583336, 1.05548
115000, 0.037486978, 0.26000038
116000, 0.038962305, 0.2618983
117000, 0.036587026, 0.30137488
118000, 0.035970736, 0.7866125
119000, 0.037043106, 0.40128666
120000, 0.03499851, 1.4830905
121000, 0.033305462, 1.2350408
122000, 0.031734575, 1.9872831
123000, 0.030550376, 1.4711516
124000, 0.02985606, 1.1258813
125000, 0.02853282, 1.1268212
126000, 0.028255308, 0.58938116
127000, 0.02694511, 0.2354951
128000, 0.027704084, 0.24704085
129000, 0.026891252, 0.5845701
130000, 0.027164826, 0.24738553
131000, 0.027796922, 0.8417396
132000, 0.028082144, 0.7056529
133000, 0.028124005, 0.4676141
134000, 0.027641796, 0.6999919
135000, 0.026543079, 1.0908762
136000, 0.027319605, 1.101972
137000, 0.027624022, 1.1050639
138000, 0.0269971, 0.503796
139000, 0.027796464, 0.46688047
140000, 0.02676917, 1.098694
141000, 0.02699085, 0.3128789
142000, 0.028286228, 0.14166422
143000, 0.027793856, 0.25468534
144000, 0.027495941, 1.3458487
145000, 0.028004257, 0.48094222
146000, 0.029020606, 0.4604122
147000, 0.027844112, 0.78661114
148000, 0.027521636, 0.11667254
149000, 0.027363801, 0.46174356
150000, 0.02708446, 0.12047641
151000, 0.027889162, 0.35203108
152000, 0.02831091, 0.44094083
153000, 0.027565325, 1.3271813
154000, 0.027573695, 1.4233
155000, 0.029094229, 2.0508375
156000, 0.028484575, 0.5280386
157000, 0.02930538, 2.3346567
158000, 0.028431188, 3.2399638
159000, 0.029298944, 0.79620725
160000, 0.03022047, 0.58422387
161000, 0.03113408, 0.54311657
162000, 0.03236293, 0.38657722
163000, 0.032134194, 0.41260695
164000, 0.033014312, 0.2666884
165000, 0.033142768, 0.45266417
166000, 0.03291474, 0.577533
167000, 0.03434241, 0.39361146
168000, 0.03411071, 1.631719
169000, 0.03357265, 0.33490136
170000, 0.034383897, 1.525184
171000, 0.035073057, 0.50115806
172000, 0.034868125, 0.28162852
173000, 0.03491027, 0.642359
174000, 0.034756508, 0.30884477
175000, 0.035347607, 0.59957033
176000, 0.03470397, 0.2634747
177000, 0.034257166, 0.4792827
178000, 0.03509047, 1.8482713
179000, 0.03495899, 0.1902268
180000, 0.035125874, 1.539812
181000, 0.03357368, 0.23397054
182000, 0.035454795, 0.64412636
183000, 0.035177674, 0.28694576
184000, 0.036290552, 0.24048679
185000, 0.035029043, 0.63205796
186000, 0.034826927, 1.2528073
187000, 0.03552387, 2.2051094
188000, 0.035775438, 1.5973617
189000, 0.035197426, 2.2999663
190000, 0.035277814, 1.6540201
191000, 0.035786856, 0.36170676
192000, 0.03443312, 1.4312835
193000, 0.03573896, 1.2513604
194000, 0.03490124, 0.46874508
195000, 0.035172537, 1.0508469
196000, 0.03432744, 1.6866192
197000, 0.035849903, 0.87841564
198000, 0.035259143, 0.54325736
199000, 0.033933856, 1.5899873
200000, 0.03419745, 0.7739584
