gamesPlayed,averageTDError,weightDelta
188000, 0.03808669, 0.36774302
189000, 0.03944263, 0.9317232
190000, 0.038563713, 0.64691895
191000, 0.038769264, 0.3274468
192000, 0.037742767, 1.5990841
193000, 0.035664972, 0.8667783
194000, 0.03816947, 1.9958515
195000, 0.03765632, 1.0700223
196000, 0.03626981, 2.2179818
197000, 0.037301697, 0.5891415
198000, 0.03579642, 0.63340324
199000, 0.03796017, 1.4339848
200000, 0.038380273, 0.518821
