10000, 0.431
20000, 0.358
30000, 0.499
40000, 0.495
50000, 0.587
60000, 0.547
70000, 0.648
80000, 0.653
90000, 0.619
100000, 0.799
110000, 0.616
120000, 0.293
130000, 0.757
140000, 0.451
150000, 1.097
160000, 0.234
170000, 0.759
180000, 1.299
190000, 0.497
200000, 0.476
