10000, 0.715
20000, 0.81
30000, 0.294
40000, 0.411
50000, 0.207
60000, 0.323
70000, 0.635
80000, 0.582
90000, 0.63
100000, 0.464
110000, 0.357
120000, 0.467
130000, 0.403
140000, 0.381
150000, 0.399
160000, 0.526
170000, 0.393
180000, 0.503
190000, 0.47
200000, 0.431
