gamesPlayed,averageTDError,weightDelta
188000, 0.026372382, 0.19893213
189000, 0.027853807, 0.21207161
190000, 0.027969066, 0.4687
191000, 0.026988758, 0.38071975
192000, 0.026393564, 0.34635675
193000, 0.025008965, 0.3584696
194000, 0.02508363, 0.19402975
195000, 0.027178964, 0.3595114
196000, 0.02633554, 0.4826809
197000, 0.030520014, 0.22091553
198000, 0.03165807, 0.6033199
199000, 0.02363198, 0.503621
200000, 0.023512265, 0.17786995
