10000, -0.819
20000, -0.551
30000, -0.68
40000, -1.191
50000, -1.356
60000, -1.431
70000, -1.689
80000, -1.564
90000, -1.058
100000, -1.583
110000, -1.36
120000, -1.513
130000, -1.635
140000, -1.638
150000, -1.316
160000, -1.257
170000, -1.501
180000, -1.724
190000, -1.85
200000, -1.737
