gamesPlayed,averageTDError,weightDelta
188000, 0.04773093, 0.42529488
189000, 0.0485044, 0.50085455
190000, 0.04798313, 0.22625004
191000, 0.045093525, 1.1147095
192000, 0.045968775, 0.19985329
193000, 0.045874186, 0.24596952
194000, 0.046346333, 0.68918127
195000, 0.04799352, 0.9879729
196000, 0.047236145, 0.17651045
197000, 0.046254955, 0.33017656
198000, 0.045371383, 1.5560368
199000, 0.044684783, 0.55235934
200000, 0.04625976, 0.75771195
