50000, -1.027
100000, -1.115
150000, -1.157
200000, -1.119
250000, -1.357
300000, -1.248
350000, -1.257
400000, -1.267
450000, -1.229
500000, -1.236
550000, -1.25
600000, -1.186
650000, -1.374
700000, -1.245
750000, -1.259
800000, -1.314
850000, -1.378
900000, -1.462
950000, -1.385
1000000, -1.509
1050000, -1.364
1100000, -1.483
1150000, -1.392
1200000, -1.43
