gamesPlayed,averageTDError,weightDelta,weightMean,weightStdDev,weightMaxAbs,weightNearZero,weightLarge
72000, 0.056018177, 0.04875448, -9.31935E-4, 0.11319938, 2.234186, 629, 0
73000, 0.054854073, 0.050242856, -9.33605E-4, 0.11330769, 2.247092, 629, 0
74000, 0.054845896, 0.0546958, -9.427238E-4, 0.113436624, 2.2667289, 629, 0
75000, 0.055451285, 0.04717269, -9.4754074E-4, 0.11356469, 2.2813158, 630, 0
76000, 0.054789152, 0.057254396, -9.590749E-4, 0.11369931, 2.3033576, 631, 0
77000, 0.05545266, 0.045629647, -9.581034E-4, 0.113808446, 2.317257, 630, 0
78000, 0.055020746, 0.053923525, -9.709282E-4, 0.11393416, 2.3339765, 630, 0
79000, 0.05484768, 0.053122442, -9.7070687E-4, 0.114063665, 2.3498673, 631, 0
80000, 0.054888677, 0.05134847, -9.791332E-4, 0.114166476, 2.362211, 630, 0
81000, 0.05514177, 0.04737208, -9.6974906E-4, 0.1142749, 2.3683429, 631, 0
82000, 0.054776825, 0.04614816, -9.7136525E-4, 0.1143899, 2.3790703, 631, 0
83000, 0.05514662, 0.045598194, -9.745742E-4, 0.11448816, 2.3880618, 631, 0
84000, 0.054127287, 0.0558005, -9.789777E-4, 0.11461228, 2.3992965, 630, 0
85000, 0.05446228, 0.061693408, -9.7815E-4, 0.11472318, 2.41113, 630, 0
86000, 0.05345206, 0.068201, -9.866972E-4, 0.11485583, 2.4214697, 630, 0
87000, 0.052796803, 0.07676569, -0.0010002856, 0.114989065, 2.4366066, 630, 0
88000, 0.052481692, 0.0783889, -0.0010070245, 0.11513227, 2.4519134, 630, 0
89000, 0.052100215, 0.08077694, -0.001021635, 0.11527986, 2.4675193, 630, 0
90000, 0.052705716, 0.07770616, -0.0010342197, 0.115421936, 2.4819412, 630, 0
91000, 0.052398343, 0.08628219, -0.0010518564, 0.11557695, 2.4998152, 629, 0
92000, 0.051607274, 0.10039534, -0.001080456, 0.115746155, 2.5189393, 629, 0
93000, 0.05112138, 0.092698045, -0.0010953295, 0.11591177, 2.5366297, 630, 0
94000, 0.050866775, 0.10518277, -0.0011217755, 0.11609659, 2.5604641, 629, 0
95000, 0.051230412, 0.09461714, -0.0011391988, 0.116274044, 2.5815117, 629, 0
96000, 0.049742326, 0.11082495, -0.0011665187, 0.116461955, 2.606955, 629, 0
97000, 0.049986046, 0.102773994, -0.0011844885, 0.116628386, 2.624677, 632, 0
98000, 0.04874389, 0.095730565, -0.0011964536, 0.11680912, 2.6459749, 629, 0
99000, 0.048186887, 0.09811863, -0.001215052, 0.116968215, 2.6638985, 630, 0
100000, 0.048379276, 0.08899261, -0.0012274557, 0.11713595, 2.6797836, 630, 0
101000, 0.04804943, 0.0897521, -0.0012346993, 0.11730866, 2.6956136, 630, 0
102000, 0.04772478, 0.087088056, -0.0012409082, 0.11747189, 2.7117226, 629, 0
103000, 0.047937226, 0.08873566, -0.0012446828, 0.11763099, 2.7265747, 629, 0
104000, 0.047813628, 0.082129456, -0.0012416099, 0.117782556, 2.741175, 629, 0
105000, 0.047903784, 0.08280859, -0.0012298962, 0.11793196, 2.7540681, 629, 0
106000, 0.047377322, 0.08025081, -0.0012167899, 0.11806015, 2.758398, 629, 0
107000, 0.04784872, 0.08254351, -0.0012048903, 0.11817321, 2.763202, 629, 0
108000, 0.04817356, 0.097711615, -0.0011744726, 0.11827478, 2.7631578, 629, 0
109000, 0.047520302, 0.08657248, -0.0011538351, 0.11837308, 2.7628396, 630, 0
110000, 0.047322314, 0.08082335, -0.0011276752, 0.11848005, 2.7616487, 631, 0
111000, 0.047415208, 0.075680606, -0.0011111023, 0.11858366, 2.764773, 630, 0
112000, 0.048283376, 0.08728661, -0.0010794877, 0.118662976, 2.7570298, 629, 0
113000, 0.047901385, 0.0754247, -0.0010614635, 0.118765235, 2.754807, 629, 0
114000, 0.047501095, 0.06684177, -0.0010459697, 0.11887111, 2.7519453, 629, 0
115000, 0.046962827, 0.063406266, -0.0010342362, 0.11898661, 2.751798, 630, 0
116000, 0.04737427, 0.064578995, -0.001017021, 0.11909373, 2.7490497, 630, 0
117000, 0.047500316, 0.0621144, -0.0010258827, 0.11921964, 2.755946, 629, 0
118000, 0.046859164, 0.05481312, -0.0010269807, 0.11937317, 2.766861, 629, 0
119000, 0.046765033, 0.057477664, -0.0010381636, 0.11951999, 2.7747262, 630, 0
120000, 0.046651088, 0.065321594, -0.0010538648, 0.119671635, 2.7831562, 632, 0
121000, 0.046332434, 0.06480913, -0.0010740089, 0.11984122, 2.7969162, 631, 0
122000, 0.045764968, 0.08360113, -0.0011056259, 0.120024785, 2.8140414, 631, 0
123000, 0.04562856, 0.07244649, -0.0011276109, 0.12020892, 2.8278344, 631, 0
124000, 0.045463156, 0.10398496, -0.0011710325, 0.12042, 2.8456318, 631, 0
125000, 0.045210585, 0.1056208, -0.0012136445, 0.12065355, 2.8688712, 631, 0
126000, 0.04556698, 0.10881574, -0.0012565559, 0.1208926, 2.8913414, 631, 0
127000, 0.044730205, 0.1326453, -0.0013124766, 0.12114728, 2.9140103, 631, 0
128000, 0.044919305, 0.11643561, -0.0013535997, 0.12138698, 2.937052, 631, 0
129000, 0.04442342, 0.11213708, -0.0013903263, 0.121633664, 2.9597666, 630, 0
130000, 0.044513457, 0.113368265, -0.0014306833, 0.12186762, 2.9800384, 630, 0
131000, 0.04441568, 0.09864736, -0.001463401, 0.12208012, 2.9973948, 630, 0
132000, 0.04410752, 0.109249555, -0.0015052822, 0.122298576, 3.0162416, 631, 0
133000, 0.04456074, 0.09636164, -0.0015306076, 0.12250146, 3.0325022, 630, 0
134000, 0.04449321, 0.09050856, -0.001559388, 0.12269347, 3.0508852, 631, 0
135000, 0.044718616, 0.094496265, -0.0015865422, 0.12287898, 3.0659077, 632, 0
136000, 0.044097703, 0.099063516, -0.0016197748, 0.12306694, 3.0858545, 631, 0
137000, 0.043819264, 0.0856719, -0.0016436725, 0.123246215, 3.099781, 629, 0
138000, 0.043324105, 0.09710608, -0.0016777884, 0.12342228, 3.1150331, 629, 0
139000, 0.044093594, 0.092475995, -0.0017069186, 0.1235975, 3.1333382, 630, 0
140000, 0.043410044, 0.095724486, -0.0017398854, 0.12375992, 3.1483693, 629, 0
141000, 0.043548755, 0.085936934, -0.0017593269, 0.12391432, 3.164227, 629, 0
142000, 0.043727424, 0.09150166, -0.0017840303, 0.124058895, 3.179037, 629, 0
143000, 0.04372606, 0.08555945, -0.0018071105, 0.124189526, 3.1913488, 629, 0
144000, 0.043675806, 0.088427, -0.0018295683, 0.12431585, 3.2077274, 629, 0
145000, 0.043578006, 0.06798804, -0.0018333455, 0.124425165, 3.2174623, 629, 0
146000, 0.04311999, 0.08169612, -0.0018558556, 0.1245456, 3.2306373, 629, 0
147000, 0.043131858, 0.07864173, -0.0018694164, 0.124661066, 3.2435641, 629, 0
148000, 0.04364292, 0.076233424, -0.0018833171, 0.12477922, 3.257118, 630, 0
149000, 0.0434792, 0.093612276, -0.001907764, 0.12489331, 3.2701497, 629, 0
150000, 0.04306877, 0.09345802, -0.0019290991, 0.12501653, 3.2818003, 629, 0
151000, 0.04351395, 0.086175315, -0.0019381538, 0.1251304, 3.292364, 629, 0
152000, 0.04395501, 0.08767099, -0.0019560286, 0.12525445, 3.3016157, 629, 0
153000, 0.04502899, 0.107299246, -0.0019816558, 0.12538671, 3.3124015, 630, 0
154000, 0.044574384, 0.09681615, -0.0020059948, 0.12553269, 3.3277318, 630, 0
155000, 0.045355026, 0.09951035, -0.0020307445, 0.12567954, 3.3417358, 630, 0
156000, 0.046485122, 0.109631516, -0.0020657238, 0.12582141, 3.358897, 629, 0
157000, 0.047209885, 0.09656486, -0.0020880704, 0.12596183, 3.3767705, 629, 0
158000, 0.047733292, 0.10669149, -0.0021224392, 0.12610698, 3.394489, 629, 0
159000, 0.048155874, 0.10267242, -0.002149968, 0.12624544, 3.409328, 629, 0
160000, 0.048722945, 0.10784441, -0.0021874164, 0.12637214, 3.422872, 629, 0
161000, 0.04876851, 0.09993664, -0.0022141936, 0.12650497, 3.4375274, 630, 0
162000, 0.048783626, 0.10125519, -0.0022396904, 0.12664022, 3.4507644, 629, 0
163000, 0.048799478, 0.105033636, -0.002269527, 0.126781, 3.4660733, 630, 0
164000, 0.049203794, 0.092066266, -0.0022831871, 0.1269026, 3.4774396, 629, 0
165000, 0.048860893, 0.10152568, -0.002314203, 0.12703308, 3.4868083, 629, 0
166000, 0.04965664, 0.09667742, -0.0023309512, 0.12716767, 3.4982934, 629, 0
167000, 0.049805824, 0.09704028, -0.002348396, 0.12729457, 3.5107079, 629, 0
168000, 0.049832266, 0.092064165, -0.0023651235, 0.12743135, 3.5338466, 630, 0
169000, 0.0494145, 0.08821701, -0.0023762446, 0.12756692, 3.5579464, 629, 0
170000, 0.05005276, 0.085749336, -0.0023864382, 0.12768398, 3.5807328, 630, 0
171000, 0.049268138, 0.08946877, -0.0024039357, 0.12779872, 3.6008239, 630, 0
172000, 0.0491927, 0.084963344, -0.00241073, 0.12793134, 3.623393, 630, 0
173000, 0.048758242, 0.08672889, -0.0024303915, 0.12807165, 3.6446493, 630, 0
174000, 0.048163604, 0.07956848, -0.0024418014, 0.12819919, 3.6671934, 630, 0
175000, 0.04890989, 0.07211049, -0.002445568, 0.12830555, 3.6876965, 631, 0
176000, 0.048418768, 0.07677862, -0.002452784, 0.12844066, 3.7105815, 631, 0
177000, 0.04807063, 0.06860522, -0.0024609517, 0.12856905, 3.7305343, 631, 0
178000, 0.048423126, 0.069425136, -0.0024642693, 0.12869315, 3.7511904, 631, 0
179000, 0.04833965, 0.07025208, -0.002466425, 0.1287963, 3.7705483, 632, 0
180000, 0.048502, 0.063447274, -0.0024628995, 0.1288932, 3.7879481, 630, 0
181000, 0.048141412, 0.0682825, -0.002475522, 0.12901251, 3.8086011, 631, 0
182000, 0.046631865, 0.06489899, -0.0024794694, 0.12913013, 3.8296397, 629, 0
183000, 0.046916746, 0.07167095, -0.002487278, 0.12926209, 3.8474689, 630, 0
184000, 0.0483705, 0.06616223, -0.0024923503, 0.12938923, 3.8663175, 630, 0
185000, 0.04747951, 0.060010213, -0.002477621, 0.12948604, 3.8822014, 631, 0
186000, 0.04710265, 0.057723336, -0.0024651443, 0.12956633, 3.8964245, 631, 0
187000, 0.046586897, 0.06671191, -0.00247482, 0.1296657, 3.9134629, 631, 0
188000, 0.046175245, 0.060513463, -0.0024716067, 0.12976585, 3.930076, 630, 0
189000, 0.04621392, 0.05197118, -0.002461692, 0.12985517, 3.9454439, 629, 0
190000, 0.045146856, 0.067757666, -0.0024740081, 0.12996742, 3.964961, 629, 0
191000, 0.045688525, 0.057743423, -0.0024747013, 0.13006759, 3.979835, 630, 0
192000, 0.045293797, 0.051797207, -0.002471745, 0.13017775, 3.9939477, 629, 0
193000, 0.04480651, 0.049039014, -0.0024674376, 0.13026291, 4.0081396, 630, 0
194000, 0.046425756, 0.052826162, -0.0024690926, 0.1303566, 4.0216503, 629, 0
195000, 0.046085343, 0.048502285, -0.002465327, 0.13043836, 4.033973, 629, 0
196000, 0.045223318, 0.05464936, -0.0024719618, 0.13054061, 4.0480886, 629, 0
197000, 0.045106422, 0.048647117, -0.0024605212, 0.13062836, 4.0589824, 629, 0
198000, 0.045276873, 0.057879295, -0.002470924, 0.13073316, 4.071403, 629, 0
199000, 0.04490321, 0.059279934, -0.0024468105, 0.13080366, 4.082017, 629, 0
200000, 0.044752177, 0.059387796, -0.0024543796, 0.13090947, 4.094492, 630, 0
201000, 0.044158477, 0.0469915, -0.0024476836, 0.13099718, 4.1051807, 630, 0
202000, 0.044420462, 0.05352792, -0.0024489136, 0.13107774, 4.116328, 630, 0
203000, 0.044021916, 0.051532894, -0.002449399, 0.13118272, 4.131549, 629, 0
204000, 0.044392932, 0.050944243, -0.0024435096, 0.13126916, 4.1426315, 629, 0
205000, 0.04388227, 0.050371297, -0.002437675, 0.13135014, 4.153938, 629, 0
206000, 0.044428598, 0.060485642, -0.002437397, 0.1314315, 4.1631637, 629, 0
207000, 0.04422455, 0.059011437, -0.002429025, 0.13150664, 4.173844, 629, 0
208000, 0.044447713, 0.07349789, -0.0024352155, 0.13160512, 4.185004, 630, 0
209000, 0.042203493, 0.06532039, -0.0024250476, 0.13169064, 4.1976976, 630, 0
210000, 0.042987898, 0.0783865, -0.0024379485, 0.13179111, 4.2109985, 629, 0
211000, 0.0425658, 0.0654589, -0.0024204794, 0.1318723, 4.2231236, 630, 0
212000, 0.042752847, 0.057988264, -0.0024073627, 0.13194625, 4.2321377, 630, 0
213000, 0.042866476, 0.06382966, -0.0024117746, 0.13203107, 4.241877, 630, 0
214000, 0.042023886, 0.054032497, -0.0024101532, 0.13210607, 4.252556, 629, 0
215000, 0.0423198, 0.060890865, -0.0024159625, 0.13219364, 4.262849, 631, 0
216000, 0.041930288, 0.05354436, -0.0024129683, 0.13226497, 4.2709274, 632, 0
217000, 0.042049535, 0.05324062, -0.0024089261, 0.13234499, 4.283487, 631, 0
218000, 0.0425519, 0.057269897, -0.0024141748, 0.13242468, 4.2909617, 630, 0
219000, 0.04152657, 0.05766093, -0.002426989, 0.13250875, 4.300368, 631, 0
220000, 0.041851047, 0.0480745, -0.0024200594, 0.13256836, 4.3112864, 631, 0
221000, 0.041906577, 0.04705531, -0.0024124777, 0.13262413, 4.317153, 630, 0
222000, 0.04122395, 0.045477066, -0.0024168375, 0.13270037, 4.3257275, 629, 0
223000, 0.040778562, 0.06424274, -0.0024403238, 0.13278857, 4.336447, 629, 0
224000, 0.041717578, 0.048355218, -0.0024445876, 0.1328667, 4.3463807, 629, 0
225000, 0.041341007, 0.04189387, -0.0024389613, 0.13292113, 4.354044, 629, 0
226000, 0.041547764, 0.042935207, -0.002437884, 0.13297679, 4.362582, 630, 0
227000, 0.041126624, 0.0539968, -0.002455185, 0.1330449, 4.3695445, 630, 0
228000, 0.042007584, 0.042355724, -0.0024455856, 0.13309084, 4.375266, 629, 0
229000, 0.0412898, 0.044645067, -0.002456832, 0.13316607, 4.3844266, 629, 0
230000, 0.041165296, 0.039395023, -0.0024613633, 0.13322027, 4.392572, 630, 0
231000, 0.040777173, 0.04361499, -0.0024735907, 0.1332866, 4.3998065, 631, 0
232000, 0.04098459, 0.038482804, -0.002464795, 0.13333048, 4.4062247, 630, 0
233000, 0.04144985, 0.04223317, -0.0024784263, 0.1334018, 4.4116273, 632, 0
234000, 0.04177163, 0.032168694, -0.0024799143, 0.13344945, 4.4180946, 631, 0
235000, 0.041423496, 0.041495398, -0.0024929773, 0.13351108, 4.4248056, 630, 0
236000, 0.04115764, 0.03396556, -0.002497956, 0.13355681, 4.4313955, 630, 0
237000, 0.04090827, 0.035171416, -0.0025053406, 0.13361056, 4.4379544, 631, 0
238000, 0.040900733, 0.028299311, -0.002503734, 0.1336569, 4.4459443, 631, 0
239000, 0.04130786, 0.04676014, -0.0025215014, 0.13371536, 4.451506, 630, 0
240000, 0.04148059, 0.028909992, -0.0025191796, 0.13376442, 4.4581265, 630, 0
241000, 0.041138537, 0.042697325, -0.0025353539, 0.13381816, 4.463584, 629, 0
242000, 0.041112352, 0.029007804, -0.002534793, 0.13385768, 4.467066, 629, 0
243000, 0.040594727, 0.031811524, -0.0025367548, 0.13389568, 4.4724145, 629, 0
244000, 0.0415636, 0.029153192, -0.0025338563, 0.13393663, 4.477375, 629, 0
245000, 0.041408796, 0.0436125, -0.0025504965, 0.13399519, 4.483141, 629, 0
246000, 0.041287385, 0.031777803, -0.002554426, 0.1340346, 4.4888115, 629, 0
247000, 0.041540768, 0.029699419, -0.0025524385, 0.13407701, 4.493418, 629, 0
248000, 0.041288685, 0.039982013, -0.0025636407, 0.13411936, 4.498366, 629, 0
249000, 0.04077176, 0.03661281, -0.0025734142, 0.13416524, 4.5038376, 630, 0
250000, 0.041405544, 0.030943926, -0.0025682254, 0.13421129, 4.5080223, 630, 0
251000, 0.04228556, 0.039937787, -0.0025726336, 0.13424625, 4.506927, 630, 0
252000, 0.041811664, 0.032458913, -0.0025770129, 0.13427985, 4.5127034, 630, 0
253000, 0.041667394, 0.0280852, -0.002572577, 0.1343186, 4.5191216, 630, 0
254000, 0.041163903, 0.0444769, -0.0025871778, 0.13437586, 4.522796, 629, 0
255000, 0.041771673, 0.03380066, -0.0025843116, 0.13441156, 4.5251427, 629, 0
256000, 0.041955125, 0.0366115, -0.0025725148, 0.13442186, 4.5259285, 629, 0
257000, 0.04084519, 0.04134397, -0.0025837228, 0.13446376, 4.5311165, 629, 0
258000, 0.0413231, 0.038703464, -0.0025913739, 0.13452001, 4.535472, 629, 0
259000, 0.040346537, 0.031666465, -0.0025881582, 0.13456596, 4.542016, 629, 0
260000, 0.04144994, 0.05080985, -0.002606278, 0.1346175, 4.5477424, 629, 0
261000, 0.041092932, 0.031121591, -0.0026025376, 0.13465968, 4.5535727, 629, 0
262000, 0.041088175, 0.037577342, -0.002606367, 0.13471238, 4.5587535, 629, 0
263000, 0.04137245, 0.03513304, -0.00259604, 0.13474578, 4.5621967, 629, 0
264000, 0.04212407, 0.050544605, -0.00261023, 0.13479921, 4.568369, 629, 0
265000, 0.040643275, 0.051001735, -0.002585591, 0.13481963, 4.5751395, 629, 0
266000, 0.041413393, 0.043120723, -0.0025981872, 0.13487153, 4.5817523, 629, 0
267000, 0.04121628, 0.046598982, -0.0026131338, 0.13492814, 4.591005, 629, 0
268000, 0.041971628, 0.03581992, -0.0026038892, 0.13494988, 4.5947294, 629, 0
269000, 0.041183356, 0.036100227, -0.0026064625, 0.1349889, 4.5997057, 629, 0
270000, 0.040919792, 0.044232167, -0.002615596, 0.13504337, 4.603818, 629, 0
271000, 0.04161166, 0.037530378, -0.0026182407, 0.13508594, 4.6096277, 629, 0
272000, 0.041355792, 0.036570866, -0.0026195066, 0.13512789, 4.6158648, 629, 0
273000, 0.04149779, 0.036255125, -0.0026082157, 0.13516715, 4.6200223, 629, 0
274000, 0.039743867, 0.033743434, -0.0025989874, 0.13520738, 4.6249337, 629, 0
275000, 0.041079644, 0.03754628, -0.0025844437, 0.13523644, 4.629955, 629, 0
276000, 0.04145261, 0.061941028, -0.0026083442, 0.13529637, 4.636187, 629, 0
277000, 0.040917754, 0.03346768, -0.0026028384, 0.13533439, 4.6406217, 629, 0
278000, 0.04110192, 0.03067861, -0.00259705, 0.1353639, 4.646481, 630, 0
279000, 0.04170467, 0.03491505, -0.0025843154, 0.1353844, 4.6487803, 629, 0
280000, 0.04138136, 0.04049579, -0.0025901569, 0.13542087, 4.648517, 629, 0
281000, 0.041503996, 0.050619468, -0.0026080704, 0.13548528, 4.6556005, 630, 0
282000, 0.041144412, 0.028534496, -0.0026067356, 0.13552481, 4.662603, 630, 0
283000, 0.040545113, 0.029073074, -0.0026039565, 0.13557446, 4.6713023, 630, 0
284000, 0.040839426, 0.029078241, -0.0025984861, 0.13561426, 4.677524, 629, 0
285000, 0.040940765, 0.03951106, -0.0026109868, 0.13566269, 4.6854863, 629, 0
286000, 0.04114924, 0.030770833, -0.0026073162, 0.13569249, 4.6909776, 630, 0
287000, 0.040612996, 0.03242271, -0.0025956735, 0.1357226, 4.697722, 630, 0
288000, 0.04087503, 0.03672666, -0.0025833289, 0.1357451, 4.7033787, 629, 0
289000, 0.039858576, 0.04229592, -0.0025984794, 0.13579828, 4.7081246, 630, 0
290000, 0.040706623, 0.04233376, -0.0025797435, 0.135813, 4.7132087, 629, 0
291000, 0.04051465, 0.034640905, -0.002585443, 0.13584173, 4.7159863, 630, 0
292000, 0.041471373, 0.03290147, -0.0025958437, 0.13588229, 4.718795, 630, 0
293000, 0.040217295, 0.02616883, -0.002591304, 0.13592285, 4.7274528, 630, 0
294000, 0.039997485, 0.033432707, -0.0025789556, 0.13595766, 4.7314734, 631, 0
295000, 0.039336838, 0.028890613, -0.0025779337, 0.13598846, 4.731164, 631, 0
296000, 0.041111577, 0.030762354, -0.0025754606, 0.13601638, 4.7314606, 631, 0
297000, 0.04061471, 0.038817182, -0.0025869221, 0.13606198, 4.732343, 630, 0
298000, 0.04148554, 0.03365512, -0.0025717625, 0.13606967, 4.7314744, 630, 0
299000, 0.041124105, 0.03004771, -0.0025773083, 0.13609987, 4.730561, 630, 0
300000, 0.04102233, 0.033113107, -0.0025664142, 0.13612719, 4.730655, 631, 0
301000, 0.04124698, 0.045906864, -0.0025867247, 0.13617486, 4.734464, 632, 0
302000, 0.040154476, 0.04221851, -0.0025660102, 0.13620332, 4.736588, 630, 0
303000, 0.04060926, 0.026015416, -0.0025656717, 0.13622639, 4.7389307, 630, 0
304000, 0.041207347, 0.024449794, -0.0025683148, 0.13625526, 4.7409477, 630, 0
305000, 0.040787384, 0.024556361, -0.0025634323, 0.13628277, 4.7433305, 630, 0
306000, 0.04082322, 0.033118676, -0.0025491158, 0.1363001, 4.742926, 630, 0
307000, 0.04036834, 0.026273344, -0.002550634, 0.13632324, 4.7413516, 630, 0
308000, 0.042210482, 0.02899794, -0.0025444455, 0.13633618, 4.7367735, 629, 0
309000, 0.040593717, 0.026624983, -0.0025502257, 0.13637082, 4.7390857, 629, 0
310000, 0.04030647, 0.022548, -0.0025488136, 0.13639276, 4.7386117, 629, 0
311000, 0.04051482, 0.033844803, -0.002562949, 0.13643652, 4.742477, 631, 0
312000, 0.041231308, 0.03338144, -0.0025478199, 0.13645361, 4.7388043, 630, 0
313000, 0.040803425, 0.03405743, -0.0025604316, 0.13649528, 4.739943, 631, 0
314000, 0.04100085, 0.02744219, -0.0025682766, 0.13653138, 4.7411976, 630, 0
315000, 0.041856207, 0.043074194, -0.0025460743, 0.13654363, 4.7389812, 630, 0
316000, 0.04081576, 0.022758866, -0.0025452396, 0.1365705, 4.7373323, 631, 0
317000, 0.04067085, 0.02695103, -0.0025369087, 0.13658866, 4.733447, 631, 0
318000, 0.04107335, 0.031694908, -0.0025239803, 0.13659905, 4.7299223, 631, 0
319000, 0.040359024, 0.051340852, -0.002547397, 0.13665055, 4.733423, 630, 0
320000, 0.04050375, 0.043023005, -0.0025668687, 0.13670754, 4.736183, 631, 0
321000, 0.04131492, 0.017048547, -0.0025668184, 0.13674252, 4.742429, 631, 0
322000, 0.04092165, 0.022922462, -0.002558452, 0.13676997, 4.7463193, 631, 0
323000, 0.040577468, 0.055869676, -0.002527627, 0.13677609, 4.7426996, 631, 0
324000, 0.0405232, 0.031194013, -0.0025311084, 0.13681124, 4.735393, 631, 0
325000, 0.041277766, 0.032632567, -0.0025217554, 0.13683292, 4.7289863, 630, 0
326000, 0.040508095, 0.029360965, -0.0025137877, 0.13685283, 4.7249727, 630, 0
327000, 0.040925257, 0.027391229, -0.0025126946, 0.13688047, 4.720649, 630, 0
328000, 0.040717967, 0.027603112, -0.0025152306, 0.13691565, 4.716031, 629, 0
329000, 0.040332373, 0.024484335, -0.002508381, 0.13693033, 4.711859, 629, 0
330000, 0.040777627, 0.03175383, -0.0025132392, 0.13696091, 4.7038364, 629, 0
331000, 0.04104839, 0.03339232, -0.0025004982, 0.13697587, 4.6990066, 629, 0
332000, 0.04110647, 0.032204043, -0.0025089534, 0.1370147, 4.695937, 629, 0
333000, 0.040944945, 0.026740694, -0.0025157302, 0.13705274, 4.6953545, 629, 0
334000, 0.042105246, 0.032686315, -0.0025254511, 0.13709044, 4.6927, 629, 0
335000, 0.040642533, 0.020697176, -0.0025244395, 0.13711552, 4.6914096, 629, 0
336000, 0.04128126, 0.018926933, -0.0025203647, 0.13713205, 4.6910396, 629, 0
337000, 0.04180018, 0.024318423, -0.002519124, 0.13714954, 4.684089, 629, 0
338000, 0.04120306, 0.019719454, -0.002520126, 0.13718182, 4.6815104, 629, 0
339000, 0.041749094, 0.020661652, -0.0025199607, 0.1372049, 4.67815, 629, 0
340000, 0.041355144, 0.021106977, -0.0025162878, 0.13722813, 4.6795, 629, 0
341000, 0.04073847, 0.023469059, -0.0025207277, 0.1372694, 4.677465, 629, 0
342000, 0.041505363, 0.028015193, -0.0025109174, 0.13728641, 4.6739593, 629, 0
343000, 0.041280475, 0.02142144, -0.002514229, 0.13732377, 4.6732945, 629, 0
344000, 0.0404461, 0.035182532, -0.0024971936, 0.13733254, 4.6732597, 629, 0
345000, 0.040411286, 0.042082366, -0.0025177975, 0.13737622, 4.675118, 630, 0
346000, 0.040960167, 0.034658358, -0.0025341157, 0.13741437, 4.677208, 630, 0
347000, 0.04183498, 0.028942505, -0.0025215026, 0.13742909, 4.6737237, 630, 0
348000, 0.04069503, 0.022204792, -0.0025268553, 0.13746305, 4.6722755, 630, 0
349000, 0.040810466, 0.02431263, -0.00251765, 0.13748594, 4.669688, 630, 0
350000, 0.041281227, 0.021306105, -0.0025145402, 0.13749826, 4.667348, 630, 0
351000, 0.040323596, 0.018488165, -0.0025110794, 0.13752285, 4.667022, 630, 0
352000, 0.04072173, 0.030922057, -0.0025250695, 0.13756783, 4.6674943, 630, 0
353000, 0.040455017, 0.03932319, -0.0025075295, 0.13757436, 4.660393, 630, 0
354000, 0.041593455, 0.0318079, -0.0024940015, 0.13758355, 4.6544185, 630, 0
355000, 0.040879756, 0.039756536, -0.0025120645, 0.13762747, 4.6554976, 630, 0
356000, 0.041124027, 0.02483939, -0.0025205584, 0.13766108, 4.660934, 630, 0
357000, 0.040573858, 0.022591433, -0.002530427, 0.13770314, 4.664942, 630, 0
358000, 0.042134404, 0.02610817, -0.0025197235, 0.1377146, 4.667002, 630, 0
359000, 0.041301876, 0.01976745, -0.002524471, 0.13775213, 4.672572, 630, 0
360000, 0.041581746, 0.031159118, -0.0025387094, 0.13778903, 4.677533, 630, 0
361000, 0.041701414, 0.024935568, -0.0025291434, 0.13780546, 4.6790895, 630, 0
362000, 0.04089227, 0.02257483, -0.002521785, 0.13782722, 4.68219, 630, 0
363000, 0.04076401, 0.023498189, -0.0025293564, 0.13786228, 4.6873765, 630, 0
364000, 0.04079969, 0.042983197, -0.0025075865, 0.1378695, 4.6877112, 630, 0
365000, 0.041044753, 0.024658995, -0.0024994137, 0.1378766, 4.6908274, 631, 0
366000, 0.04053633, 0.025482077, -0.0025042584, 0.13791168, 4.697608, 631, 0
367000, 0.04160734, 0.030185092, -0.0025157875, 0.13794352, 4.7063584, 631, 0
368000, 0.041315947, 0.020906296, -0.0025166704, 0.1379682, 4.711956, 631, 0
369000, 0.040959056, 0.026916696, -0.002529664, 0.1380028, 4.7180595, 631, 0
370000, 0.041305955, 0.019251235, -0.00252835, 0.13802135, 4.720123, 631, 0
371000, 0.03996962, 0.02505787, -0.0025210846, 0.1380437, 4.7230225, 632, 0
372000, 0.04097316, 0.018410033, -0.0025183887, 0.1380626, 4.7265697, 631, 0
373000, 0.040276118, 0.03083167, -0.002534908, 0.13810986, 4.731237, 631, 0
374000, 0.0409628, 0.022892145, -0.0025435055, 0.13814582, 4.7356133, 631, 0
375000, 0.041524787, 0.03103276, -0.0025584549, 0.13818397, 4.739727, 631, 0
376000, 0.041879296, 0.029979354, -0.0025746215, 0.13822521, 4.7431345, 631, 0
377000, 0.042147346, 0.032703448, -0.002559519, 0.13823058, 4.74116, 631, 0
378000, 0.042182446, 0.017037101, -0.002559167, 0.13825049, 4.744215, 629, 0
379000, 0.04145299, 0.016672278, -0.0025587997, 0.13826233, 4.745781, 629, 0
380000, 0.042070936, 0.030305618, -0.0025467486, 0.13826247, 4.746192, 629, 0
381000, 0.04127558, 0.024802752, -0.0025407313, 0.13828176, 4.7487926, 629, 0
382000, 0.04112094, 0.03024613, -0.0025551033, 0.138324, 4.7565246, 629, 0
383000, 0.042131014, 0.012961814, -0.0025546434, 0.1383529, 4.7595778, 629, 0
384000, 0.041328885, 0.028053505, -0.0025422038, 0.1383545, 4.759771, 629, 0
