10000, 1.023
20000, 0.751
30000, 0.515
40000, 0.538
50000, 0.517
60000, 0.921
70000, 0.827
80000, 0.73
90000, 0.752
100000, 0.853
110000, 0.783
120000, 0.737
130000, 1.099
140000, 1.062
150000, 1.071
160000, 0.616
170000, 0.581
180000, 0.656
190000, 0.6
200000, 0.593
