10000, 0.648
20000, 1.08
30000, 0.732
40000, 0.661
50000, 0.707
60000, 0.693
70000, 0.419
80000, 0.009
90000, 0.931
100000, 0.985
110000, 0.146
120000, 0.968
130000, 0.883
140000, 0.421
150000, 0.448
160000, 0.532
170000, 0.318
180000, 0.905
190000, 0.702
200000, 0.844
