50000, -0.543
100000, -0.779
150000, -0.678
200000, -0.583
250000, -0.46
300000, -0.692
350000, -0.8
400000, -0.86
450000, -0.769
500000, -0.855
550000, -0.898
600000, -0.819
650000, -0.787
700000, -0.778
750000, -0.769
800000, -0.801
850000, -0.801
