20000, -1.289
40000, -1.248
60000, -1.091
80000, -0.971
100000, -1.114
120000, -1.026
140000, -0.929
160000, -0.913
180000, -0.983
200000, -0.904
220000, -0.896
240000, -0.844
260000, -0.839
280000, -0.912
300000, -0.512
320000, -1.359
340000, -0.989
360000, -1.005
380000, -0.83
400000, -0.971
