gamesPlayed,averageTDError,weightDelta
188000, 0.04165637, 0.99135387
189000, 0.04163098, 1.3251907
190000, 0.04051784, 1.3462657
191000, 0.041768614, 0.7783697
192000, 0.04221968, 0.34385478
193000, 0.041772984, 1.1558741
194000, 0.04194161, 0.5617169
195000, 0.04260308, 0.830762
196000, 0.042088576, 0.6503483
197000, 0.042083763, 0.562884
198000, 0.04209063, 0.5574953
199000, 0.041581817, 0.53740543
200000, 0.04211043, 0.80827844
201000, 0.044369563, 2.2575326
202000, 0.043079555, 0.7492574
203000, 0.043165848, 0.67876285
204000, 0.046064258, 1.3962094
205000, 0.045008022, 1.1051973
206000, 0.045060016, 0.31384316
207000, 0.0439321, 0.40450832
208000, 0.04525527, 0.23067023
209000, 0.045202147, 1.006375
210000, 0.046268363, 0.31510997
211000, 0.047856275, 0.19510803
212000, 0.04813713, 0.44635877
213000, 0.04801177, 0.34710842
214000, 0.047882326, 0.48928845
215000, 0.048897486, 0.38206148
216000, 0.04596925, 0.78712696
217000, 0.049388092, 0.41207075
218000, 0.048531037, 1.151657
219000, 0.050194807, 0.69241697
220000, 0.046517607, 0.5663064
221000, 0.047503907, 0.9117202
222000, 0.047163688, 0.65250117
223000, 0.046869826, 0.2675617
224000, 0.0465743, 0.8842456
225000, 0.047560938, 1.6817683
226000, 0.048639208, 0.353934
227000, 0.048352018, 0.26941198
228000, 0.04993386, 1.0702422
229000, 0.04974904, 0.6500989
230000, 0.048591137, 0.5099995
231000, 0.04828116, 0.48542678
232000, 0.047806144, 0.60224557
233000, 0.047652278, 0.49312043
234000, 0.04944503, 0.9510431
235000, 0.047405206, 0.69606125
236000, 0.048488107, 0.5194753
237000, 0.050069813, 0.26031813
238000, 0.04897988, 0.48243716
239000, 0.050267495, 0.42636976
240000, 0.049588215, 0.45832828
241000, 0.047708746, 0.63190895
242000, 0.049972333, 0.51479584
243000, 0.0487795, 0.9385204
244000, 0.047532093, 0.99603
245000, 0.048092775, 0.14639075
246000, 0.049527965, 0.607544
247000, 0.049880207, 0.39008537
248000, 0.047686353, 1.9927521
249000, 0.0478941, 1.3394724
250000, 0.048258997, 0.43589193
251000, 0.049971286, 0.752715
252000, 0.052402653, 0.21626101
253000, 0.04954505, 0.87317175
254000, 0.0481998, 0.19765292
255000, 0.049457386, 0.8977487
256000, 0.048574273, 0.4572631
257000, 0.048645433, 0.16533402
258000, 0.046616774, 1.0532397
259000, 0.05016959, 1.3574563
260000, 0.048068117, 0.72798896
261000, 0.04755395, 0.51430297
262000, 0.0478403, 0.45316827
263000, 0.04779909, 0.16899723
264000, 0.048116308, 1.0255232
265000, 0.048200883, 0.87165856
266000, 0.047348823, 0.5234601
267000, 0.04743156, 0.4229611
268000, 0.04715322, 0.42111117
269000, 0.048630804, 0.15575475
270000, 0.04709148, 0.22482423
271000, 0.048048753, 0.9546485
272000, 0.048238132, 1.4305513
273000, 0.047406778, 0.6179989
274000, 0.047518514, 0.54779583
275000, 0.047992576, 0.6599359
276000, 0.04653116, 0.6169858
277000, 0.046682388, 0.47611484
278000, 0.047524832, 0.43047154
279000, 0.047045458, 1.7624868
280000, 0.046159774, 0.6847132
281000, 0.04660632, 0.13134214
282000, 0.049186468, 0.6602533
283000, 0.05599439, 2.7866602
284000, 0.055056375, 1.3049625
285000, 0.05525004, 2.102429
286000, 0.055067286, 0.7033791
287000, 0.05664676, 0.41143042
288000, 0.056992725, 1.186659
289000, 0.05769062, 1.4405179
290000, 0.062375385, 2.6274917
291000, 0.05906808, 1.4282988
292000, 0.060835417, 0.5136387
293000, 0.057827964, 0.7112467
294000, 0.05823352, 0.66498375
295000, 0.06021388, 1.5542653
296000, 0.060141485, 0.9172382
297000, 0.05689984, 1.1302503
298000, 0.06073756, 2.0906622
299000, 0.0582205, 4.2090745
300000, 0.061482616, 3.4183798
301000, 0.059023045, 5.2577105
302000, 0.02907783, 20.366104
303000, 0.03261207, 10.7924385
304000, 0.0062436857, 9.428422
305000, 0.0010236389, 4.521717
306000, 0.0019103099, 12.325444
307000, 0.012103278, 13.978723
308000, 0.009557484, 0.43458292
309000, 0.008713931, 0.32394305
310000, 0.008778478, 0.081602104
311000, 0.009516173, 0.36779505
312000, 0.015086025, 0.039977342
313000, 0.012642788, 0.07983824
314000, 0.0135507, 0.052322038
315000, 0.014125084, 0.08445942
316000, 0.013809897, 0.08832241
317000, 0.013691611, 0.24810667
318000, 0.015377938, 0.16444722
319000, 0.014159043, 0.16474828
320000, 0.019810889, 0.03411728
321000, 0.021855637, 0.10156738
322000, 0.023656048, 0.55841565
323000, 0.024026962, 0.35498047
324000, 0.024204955, 0.13328396
325000, 0.024505455, 0.25661978
326000, 0.026605695, 0.146935
327000, 0.023064883, 1.0627224
328000, 0.016427541, 0.39337736
329000, 0.017694466, 0.15668584
330000, 0.01999397, 0.4039259
331000, 0.018965552, 0.27022293
332000, 0.016982779, 0.38307196
333000, 0.018876877, 0.13721244
334000, 0.017911889, 0.21223849
335000, 0.01721066, 0.2036569
336000, 0.015417758, 0.29427958
337000, 0.018639224, 0.25129992
338000, 0.021576837, 0.10147965
339000, 0.020147754, 0.26161504
340000, 0.018314172, 0.16492365
341000, 0.019399155, 0.13470978
342000, 0.018233018, 0.25122896
