20000, -1.207
40000, -1.169
60000, -1.312
80000, -1.265
100000, -1.276
120000, -1.379
140000, -1.497
160000, -1.619
180000, -1.416
200000, -1.161
220000, -1.278
240000, -1.196
260000, -1.124
280000, -1.443
300000, -1.184
320000, -1.301
340000, -1.315
360000, -0.827
380000, -1.22
400000, -1.239
