20000, 0.81
40000, 0.868
60000, 0.757
80000, 0.587
100000, 0.352
120000, 0.268
140000, 0.496
160000, 0.39
180000, 0.463
200000, 0.848
220000, 0.588
240000, 0.76
260000, 0.805
280000, 0.68
300000, 0.641
320000, 0.814
340000, 0.578
360000, 0.777
380000, 0.637
400000, 0.819
