20000, -0.04
40000, -0.002
60000, -0.07
80000, -0.468
100000, 0.221
120000, 0.042
140000, 0.336
160000, 0.178
180000, 0.128
200000, -0.069
220000, 0.06
240000, 0.293
260000, 0.244
280000, 0.076
300000, 0.443
320000, 0.442
340000, 0.455
360000, 0.486
380000, 0.276
400000, 0.654
