20000, 0.093
40000, 0.281
60000, 0.361
80000, 0.256
100000, 0.252
120000, 0.242
140000, 0.011
160000, -0.532
180000, -0.463
200000, 0.044
220000, 0.066
240000, 0.437
260000, 0.832
280000, -0.5
300000, 0.844
320000, 0.893
340000, 0.916
360000, 0.552
380000, 0.832
400000, 0.481
